ServerName,TheDate,TheTime,WaitType,Requests,Wait Time(ms), Wait Time (ms)/sec, Signal Wait Time (ms), Signal Wait Time (ms)/sec
KUKN0016,2017-03-18,09:55:00,WRITELOG,482661056,80455,0.268,2334,0.008
KUKN0016,2017-03-18,09:55:00,ASYNC_NETWORK_IO,23839846,756,0.003,14,0.000
KUKN0016,2017-03-18,09:55:00,PAGEIOLATCH_SH,1835572,454,0.002,0,0.000
KUKN0016,2017-03-18,09:55:00,PREEMPTIVE_OS_AUTHENTICATIONOPS,2854896,85,0.000,0,0.000
KUKN0016,2017-03-18,09:55:00,MSQL_XP,26541,75,0.000,0,0.000
KUKN0016,2017-03-18,09:55:00,PREEMPTIVE_OS_GETPROCADDRESS,26541,75,0.000,0,0.000
KUKN0016,2017-03-18,09:55:00,PAGEIOLATCH_EX,187665,38,0.000,0,0.000
KUKN0016,2017-03-18,09:55:00,PREEMPTIVE_OS_CRYPTACQUIRECONTEXT,780581,33,0.000,0,0.000
KUKN0016,2017-03-18,09:55:00,SOS_SCHEDULER_YIELD,51237894,30,0.000,29,0.000
KUKN0016,2017-03-18,09:55:00,PREEMPTIVE_OS_LOOKUPACCOUNTSID,233036,22,0.000,0,0.000
KUKN0016,2017-03-18,09:55:00,PREEMPTIVE_OS_AUTHORIZATIONOPS,899981,12,0.000,0,0.000
KUKN0016,2017-03-18,09:55:00,PREEMPTIVE_OS_CRYPTIMPORTKEY,778020,8,0.000,0,0.000
KUKN0016,2017-03-18,09:55:00,PREEMPTIVE_OS_DELETESECURITYCONTEXT,910910,7,0.000,0,0.000
KUKN0016,2017-03-18,09:55:00,PREEMPTIVE_OS_REPORTEVENT,94361,7,0.000,0,0.000
KUKN0016,2017-03-18,09:55:00,PREEMPTIVE_OS_NETVALIDATEPASSWORDPOLICY,68946,6,0.000,0,0.000
KUKN0016,2017-03-18,09:55:00,PREEMPTIVE_OS_QUERYREGISTRY,40009,5,0.000,0,0.000
KUKN0016,2017-03-18,09:55:00,PAGEIOLATCH_UP,209480,5,0.000,0,0.000
KUKN0016,2017-03-18,09:55:00,PREEMPTIVE_OS_WAITFORSINGLEOBJECT,1092254,4,0.000,0,0.000
KUKN0016,2017-03-18,09:55:00,PREEMPTIVE_OS_REVERTTOSELF,121545,2,0.000,0,0.000
KUKN0016,2017-03-18,09:55:00,PAGELATCH_SH,271874,1,0.000,1,0.000
KUKN0016,2017-03-18,09:55:00,PREEMPTIVE_OLEDBOPS,30118,1,0.000,0,0.000
KUKN0016,2017-03-18,09:55:00,PAGELATCH_EX,726328,1,0.000,1,0.000
KUKN0016,2017-03-18,09:55:00,PREEMPTIVE_OS_NETVALIDATEPASSWORDPOLICYFREE,68946,1,0.000,0,0.000
KUKN0016,2017-03-18,09:55:00,PREEMPTIVE_OS_DECRYPTMESSAGE,811106,1,0.000,0,0.000
KUKN0016,2017-03-18,09:50:00,WRITELOG,482586061,78329,0.261,3274,0.011
KUKN0016,2017-03-18,09:50:00,ASYNC_NETWORK_IO,23839302,1181,0.004,13,0.000
KUKN0016,2017-03-18,09:50:00,SOS_SCHEDULER_YIELD,51234614,254,0.001,249,0.001
KUKN0016,2017-03-18,09:50:00,PREEMPTIVE_OS_AUTHENTICATIONOPS,2854604,221,0.001,0,0.000
KUKN0016,2017-03-18,09:50:00,PAGEIOLATCH_SH,1835545,143,0.000,1,0.000
KUKN0016,2017-03-18,09:50:00,PREEMPTIVE_OS_WAITFORSINGLEOBJECT,1092172,92,0.000,0,0.000
KUKN0016,2017-03-18,09:50:00,PREEMPTIVE_OS_CRYPTACQUIRECONTEXT,780505,38,0.000,0,0.000
KUKN0016,2017-03-18,09:50:00,PREEMPTIVE_OS_LOOKUPACCOUNTSID,233008,29,0.000,0,0.000
KUKN0016,2017-03-18,09:50:00,SQLTRACE_LOCK,1540,23,0.000,1,0.000
KUKN0016,2017-03-18,09:50:00,PREEMPTIVE_OS_GETPROCADDRESS,26523,17,0.000,0,0.000
KUKN0016,2017-03-18,09:50:00,PREEMPTIVE_OS_DELETESECURITYCONTEXT,910821,17,0.000,0,0.000
KUKN0016,2017-03-18,09:50:00,MSQL_XP,26523,17,0.000,0,0.000
KUKN0016,2017-03-18,09:50:00,PREEMPTIVE_OS_AUTHORIZATIONOPS,899891,9,0.000,0,0.000
KUKN0016,2017-03-18,09:50:00,PREEMPTIVE_OS_NETVALIDATEPASSWORDPOLICY,68932,9,0.000,0,0.000
KUKN0016,2017-03-18,09:50:00,PREEMPTIVE_OS_REPORTEVENT,94351,7,0.000,0,0.000
KUKN0016,2017-03-18,09:50:00,PREEMPTIVE_OS_CRYPTIMPORTKEY,777944,6,0.000,0,0.000
KUKN0016,2017-03-18,09:50:00,PAGEIOLATCH_UP,209474,6,0.000,1,0.000
KUKN0016,2017-03-18,09:50:00,PREEMPTIVE_OS_QUERYREGISTRY,40004,5,0.000,0,0.000
KUKN0016,2017-03-18,09:50:00,PREEMPTIVE_OS_DECRYPTMESSAGE,811026,1,0.000,0,0.000
KUKN0016,2017-03-18,09:50:00,PAGELATCH_EX,726301,1,0.000,1,0.000
KUKN0016,2017-03-18,09:50:00,PREEMPTIVE_OS_REVERTTOSELF,121531,1,0.000,0,0.000
KUKN0016,2017-03-18,09:45:00,WRITELOG,482515122,85645,0.285,3416,0.011
KUKN0016,2017-03-18,09:45:00,ASYNC_NETWORK_IO,23838781,414,0.001,13,0.000
KUKN0016,2017-03-18,09:45:00,SOS_SCHEDULER_YIELD,51229769,192,0.001,187,0.001
KUKN0016,2017-03-18,09:45:00,PREEMPTIVE_OS_AUTHENTICATIONOPS,2854267,124,0.000,0,0.000
KUKN0016,2017-03-18,09:45:00,PREEMPTIVE_OS_CRYPTACQUIRECONTEXT,780416,33,0.000,0,0.000
KUKN0016,2017-03-18,09:45:00,PREEMPTIVE_OS_LOOKUPACCOUNTSID,232978,31,0.000,0,0.000
KUKN0016,2017-03-18,09:45:00,PREEMPTIVE_OS_GETPROCADDRESS,26519,21,0.000,0,0.000
KUKN0016,2017-03-18,09:45:00,MSQL_XP,26519,21,0.000,0,0.000
KUKN0016,2017-03-18,09:45:00,PAGEIOLATCH_EX,187661,17,0.000,0,0.000
KUKN0016,2017-03-18,09:45:00,PREEMPTIVE_OS_CRYPTIMPORTKEY,777855,14,0.000,0,0.000
KUKN0016,2017-03-18,09:45:00,PREEMPTIVE_OS_AUTHORIZATIONOPS,899787,11,0.000,0,0.000
KUKN0016,2017-03-18,09:45:00,PAGEIOLATCH_UP,209466,9,0.000,0,0.000
KUKN0016,2017-03-18,09:45:00,PREEMPTIVE_OS_QUERYREGISTRY,39999,7,0.000,0,0.000
KUKN0016,2017-03-18,09:45:00,PREEMPTIVE_OS_WAITFORSINGLEOBJECT,1092062,5,0.000,0,0.000
KUKN0016,2017-03-18,09:45:00,PREEMPTIVE_OS_REPORTEVENT,94341,5,0.000,0,0.000
KUKN0016,2017-03-18,09:45:00,PREEMPTIVE_OS_DELETESECURITYCONTEXT,910718,4,0.000,0,0.000
KUKN0016,2017-03-18,09:45:00,PREEMPTIVE_OS_NETVALIDATEPASSWORDPOLICY,68910,3,0.000,0,0.000
KUKN0016,2017-03-18,09:45:00,PREEMPTIVE_OS_DISCONNECTNAMEDPIPE,23319,2,0.000,0,0.000
KUKN0016,2017-03-18,09:45:00,PREEMPTIVE_OS_REVERTTOSELF,121516,2,0.000,0,0.000
KUKN0016,2017-03-18,09:45:00,PREEMPTIVE_OS_DECRYPTMESSAGE,810932,1,0.000,0,0.000
KUKN0016,2017-03-18,09:45:00,IO_COMPLETION,86096,1,0.000,0,0.000
KUKN0016,2017-03-18,09:40:00,WRITELOG,482433895,76084,0.254,2403,0.008
KUKN0016,2017-03-18,09:40:00,ASYNC_NETWORK_IO,23838462,819,0.003,16,0.000
KUKN0016,2017-03-18,09:40:00,PREEMPTIVE_OS_AUTHENTICATIONOPS,2853990,98,0.000,0,0.000
KUKN0016,2017-03-18,09:40:00,SOS_SCHEDULER_YIELD,51226149,38,0.000,35,0.000
KUKN0016,2017-03-18,09:40:00,PREEMPTIVE_OS_CRYPTACQUIRECONTEXT,780347,34,0.000,0,0.000
KUKN0016,2017-03-18,09:40:00,PREEMPTIVE_OS_LOOKUPACCOUNTSID,232948,22,0.000,0,0.000
KUKN0016,2017-03-18,09:40:00,PREEMPTIVE_OS_GETPROCADDRESS,26515,12,0.000,0,0.000
KUKN0016,2017-03-18,09:40:00,MSQL_XP,26515,12,0.000,0,0.000
KUKN0016,2017-03-18,09:40:00,PAGEIOLATCH_UP,209458,10,0.000,1,0.000
KUKN0016,2017-03-18,09:40:00,PREEMPTIVE_OS_AUTHORIZATIONOPS,899703,9,0.000,0,0.000
KUKN0016,2017-03-18,09:40:00,PAGEIOLATCH_EX,187660,9,0.000,0,0.000
KUKN0016,2017-03-18,09:40:00,PREEMPTIVE_OS_DELETESECURITYCONTEXT,910629,8,0.000,0,0.000
KUKN0016,2017-03-18,09:40:00,PREEMPTIVE_OS_WAITFORSINGLEOBJECT,1091978,7,0.000,0,0.000
KUKN0016,2017-03-18,09:40:00,PREEMPTIVE_OS_CRYPTIMPORTKEY,777786,6,0.000,0,0.000
KUKN0016,2017-03-18,09:40:00,PREEMPTIVE_OS_QUERYREGISTRY,39994,5,0.000,0,0.000
KUKN0016,2017-03-18,09:40:00,PREEMPTIVE_OS_REPORTEVENT,94331,5,0.000,0,0.000
KUKN0016,2017-03-18,09:40:00,PREEMPTIVE_OS_NETVALIDATEPASSWORDPOLICY,68902,3,0.000,0,0.000
KUKN0016,2017-03-18,09:40:00,IO_COMPLETION,86095,1,0.000,0,0.000
KUKN0016,2017-03-18,09:40:00,PAGELATCH_UP,76266,1,0.000,0,0.000
KUKN0016,2017-03-18,09:35:00,WRITELOG,482359689,51898,0.273,2284,0.012
KUKN0016,2017-03-18,09:35:00,MSQL_XP,26511,2282,0.012,0,0.000
KUKN0016,2017-03-18,09:35:00,PREEMPTIVE_OS_GETPROCADDRESS,26511,2280,0.012,0,0.000
KUKN0016,2017-03-18,09:35:00,ASYNC_NETWORK_IO,23837909,564,0.003,18,0.000
KUKN0016,2017-03-18,09:35:00,SOS_SCHEDULER_YIELD,51223175,240,0.001,236,0.001
KUKN0016,2017-03-18,09:35:00,PREEMPTIVE_OS_AUTHENTICATIONOPS,2853711,69,0.000,0,0.000
KUKN0016,2017-03-18,09:35:00,PREEMPTIVE_OS_LOOKUPACCOUNTSID,232920,23,0.000,0,0.000
KUKN0016,2017-03-18,09:35:00,PREEMPTIVE_OS_CRYPTACQUIRECONTEXT,780276,19,0.000,0,0.000
KUKN0016,2017-03-18,09:35:00,PAGELATCH_EX,726238,15,0.000,16,0.000
KUKN0016,2017-03-18,09:35:00,PAGEIOLATCH_EX,187658,14,0.000,0,0.000
KUKN0016,2017-03-18,09:35:00,PREEMPTIVE_OS_AUTHORIZATIONOPS,899618,12,0.000,0,0.000
KUKN0016,2017-03-18,09:35:00,PAGELATCH_SH,271811,9,0.000,8,0.000
KUKN0016,2017-03-18,09:35:00,PAGEIOLATCH_SH,1835498,9,0.000,0,0.000
KUKN0016,2017-03-18,09:35:00,PREEMPTIVE_OS_CRYPTIMPORTKEY,777715,5,0.000,0,0.000
KUKN0016,2017-03-18,09:35:00,PREEMPTIVE_OS_DELETESECURITYCONTEXT,910548,4,0.000,0,0.000
KUKN0016,2017-03-18,09:35:00,PREEMPTIVE_OS_REPORTEVENT,94322,4,0.000,0,0.000
KUKN0016,2017-03-18,09:35:00,PREEMPTIVE_OS_NETVALIDATEPASSWORDPOLICY,68898,3,0.000,0,0.000
KUKN0016,2017-03-18,09:35:00,PREEMPTIVE_OS_QUERYREGISTRY,39989,3,0.000,0,0.000
KUKN0016,2017-03-18,09:35:00,PAGEIOLATCH_UP,209450,3,0.000,0,0.000
KUKN0016,2017-03-18,09:35:00,PREEMPTIVE_OS_WAITFORSINGLEOBJECT,1091903,2,0.000,0,0.000
KUKN0016,2017-03-18,09:35:00,PREEMPTIVE_OS_REVERTTOSELF,121487,1,0.000,0,0.000
KUKN0016,2017-03-18,09:35:00,PREEMPTIVE_OS_DISCONNECTNAMEDPIPE,23308,1,0.000,0,0.000
